smiles,encoded_mdes_0,encoded_mdes_1,encoded_mdes_2,encoded_mdes_3,encoded_mdes_4,encoded_mdes_5,encoded_mdes_6,encoded_mdes_7,encoded_mdes_8,encoded_mdes_9,encoded_mdes_10,encoded_mdes_11,encoded_mdes_12,encoded_mdes_13,encoded_mdes_14,encoded_mdes_15,encoded_mdes_16,encoded_mdes_17,encoded_mdes_18,encoded_mdes_19,encoded_mdes_20,encoded_mdes_21,encoded_mdes_22,encoded_mdes_23,encoded_mdes_24,encoded_mdes_25,encoded_mdes_26,encoded_mdes_27,encoded_mdes_28,encoded_mdes_29,encoded_mdes_30,encoded_mdes_31,encoded_mdes_32,encoded_mdes_33,encoded_mdes_34,encoded_mdes_35,encoded_mdes_36,encoded_mdes_37,encoded_mdes_38,encoded_mdes_39,encoded_mdes_40,encoded_mdes_41,encoded_mdes_42,encoded_mdes_43,encoded_mdes_44,encoded_mdes_45,encoded_mdes_46,encoded_mdes_47,encoded_mdes_48,encoded_mdes_49,encoded_mdes_50,encoded_mdes_51,encoded_mdes_52,encoded_mdes_53,encoded_mdes_54,encoded_mdes_55,encoded_mdes_56,encoded_mdes_57,encoded_mdes_58,encoded_mdes_59,encoded_mdes_60,encoded_mdes_61,encoded_mdes_62,encoded_mdes_63,encoded_mdes_64,encoded_mdes_65,encoded_mdes_66,encoded_mdes_67,encoded_mdes_68,encoded_mdes_69,encoded_mdes_70,encoded_mdes_71,encoded_mdes_72,encoded_mdes_73,encoded_mdes_74,encoded_mdes_75,encoded_mdes_76,encoded_mdes_77,encoded_mdes_78,encoded_mdes_79,encoded_mdes_80,encoded_mdes_81,encoded_mdes_82,encoded_mdes_83,encoded_mdes_84,encoded_mdes_85,encoded_mdes_86,encoded_mdes_87,encoded_mdes_88,encoded_mdes_89,encoded_mdes_90,encoded_mdes_91,encoded_mdes_92,encoded_mdes_93,encoded_mdes_94,encoded_mdes_95,encoded_mdes_96,encoded_mdes_97,encoded_mdes_98,encoded_mdes_99,encoded_mdes_100,encoded_mdes_101,encoded_mdes_102,encoded_mdes_103,encoded_mdes_104,encoded_mdes_105,encoded_mdes_106,encoded_mdes_107,encoded_mdes_108,encoded_mdes_109,encoded_mdes_110,encoded_mdes_111,encoded_mdes_112,encoded_mdes_113,encoded_mdes_114,encoded_mdes_115,encoded_mdes_116,encoded_mdes_117,encoded_mdes_118,encoded_mdes_119,encoded_mdes_120,encoded_mdes_121,encoded_mdes_122,encoded_mdes_123,encoded_mdes_124,encoded_mdes_125,encoded_mdes_126,encoded_mdes_127,encoded_mdes_128,encoded_mdes_129,encoded_mdes_130,encoded_mdes_131,encoded_mdes_132,encoded_mdes_133,encoded_mdes_134
CC(C)NCCNC(C)C,-0.47973284,0.027737923,0.04654247,-0.087814294,0.7203054,0.323763,0.30620846,0.4865823,-0.05152114,-1.0893712,0.8194522,0.034848683,-0.27747557,0.67348707,0.09886948,-0.94902575,-0.9225811,-0.15130876,1.2402277,0.029243464,-0.13602388,0.053967565,-0.50552654,0.38590223,-1.7884619,-1.3713686,-1.0342999,-1.2540104,1.2870136,-0.032605395,0.28644484,0.11125384,0.9569753,0.3426828,0.017337926,-0.9933403,0.044316277,0.6085779,0.12684774,-0.9986068,-1.0266324,1.2218515,0.7604004,-0.67620474,0.20514129,0.5684337,0.4846293,0.7259732,0.97467166,0.09415491,0.3267901,0.25240058,-1.9679427,-0.027500661,-0.34677234,0.5210292,0.008778026,-0.03745578,0.88094676,1.2192615,1.2876724,-0.094252035,-0.2613803,-1.2816608,-0.9419172,0.25223,-0.22877891,0.6705318,-0.29571176,0.23238859,-0.4198472,0.009890355,1.6220782,-0.03748407,0.8604157,-1.0704083,0.24836314,0.3082115,0.048716508,0.23186274,1.390509,-0.20734249,1.3629985,0.22299892,1.2384535,0.89671,-0.41611063,-0.8109807,-0.01421244,0.1866699,1.6867929,-0.7037014,0.19909821,-0.009176491,0.13341673,0.010810234,-0.13874182,-0.34833974,-0.09302616,-0.38373956,-0.27672344,0.52267736,-0.16721496,0.19437361,-0.37216,0.016181435,0.08305367,0.06431809,-0.6793149,-0.91397226,-0.045135975,-0.54022264,0.03872754,-1.0216413,1.0040424,0.8993019,1.1363115,-0.6206989,-0.81329983,-0.37728068,-0.765759,0.53957635,0.085185446,1.2457925,-0.2808345,-0.039406434,0.3987533,-0.42728063,-0.22394158,-1.2738537,-0.4864625,0.77869296,-0.2740871,-0.6532854,0.67551243
CN(C)C(N)=NC(=N)N,0.02061237,-0.032125168,0.050296947,0.042640667,0.03714907,0.029474577,0.008364505,0.011758853,0.043278977,0.0030238815,-0.084225535,-0.015628612,0.04805234,-0.041575406,-0.06629525,0.04328875,-0.0147765875,0.031329226,-0.02842131,-0.038261093,0.051530994,-0.011280167,-0.08259852,-0.014922529,0.048613336,0.045145124,-0.06192881,-0.035120256,0.08805474,0.0015507527,0.008758355,-0.03562676,0.0064943735,0.034724362,0.029394627,-0.038724344,-0.026887193,-0.03385372,-0.050562963,0.06796774,0.040681154,0.0061713713,0.0015176535,-0.074268416,0.015927637,0.02819864,0.03344865,0.0034336746,0.07602225,0.031612944,-0.092211396,-0.073471196,-0.05719963,0.010741087,0.059766147,-0.048813358,0.014175655,-0.012569893,-0.06863793,0.053615607,-0.047369882,-0.035644762,0.019914914,0.062552586,0.0033699498,0.023236264,-0.0055969944,0.051809732,0.047420837,0.059802435,0.011319277,0.049446758,0.047547292,-0.015578621,-0.03858932,0.0031045126,-0.006502426,-0.029488362,-0.040990017,-0.004833659,0.05517861,0.05989531,-0.030938286,-0.06806689,0.052862756,-0.003301166,0.06567608,-0.051363084,0.00863326,-0.007955778,0.09031493,0.07710757,0.06711951,0.0120547665,-0.005937878,0.0342503,-0.06064499,-0.015941743,0.010108703,-0.05040983,-0.080170766,-0.0636425,0.051841043,-0.03927415,0.06972289,0.007692642,-0.036507715,-0.02374387,-0.054910094,0.033477604,0.012656683,0.07387167,0.048938476,-0.070001006,-0.05962749,0.04964613,0.09626006,0.0155937215,-0.0038575097,0.07317614,-0.044553284,-0.027010199,-0.011375215,-0.06988489,0.021014363,-0.008773794,0.063728616,-0.035242036,0.054617375,-0.013873717,0.02895089,-0.016524587,-0.09860547,-0.049475398,0.06680533
C(=Nn1cnnc1)c1ccncc1,0.28753895,0.058771126,0.012868043,-0.054654762,-0.02968796,-0.13025597,0.019933786,-0.10796848,0.2033827,0.30314702,-0.26189202,-0.06406037,0.14376006,-0.1313633,-0.1411303,0.07237141,0.009035533,0.21743853,-0.26476026,-0.03616017,0.2435419,-0.106925935,-0.03600347,-0.18653475,0.38725036,0.21327074,0.31037456,-0.0007873308,0.061654355,0.20915197,0.09659937,-0.17678793,-0.16426669,0.01426471,-0.07399475,0.03489609,0.25504935,-0.028103549,-0.20022503,0.2858094,0.06628945,-0.040192768,0.09545867,-0.050468,0.0076357643,-0.22171697,0.047793314,-0.017272504,-0.14325303,0.039833713,-0.3404085,-0.12653922,0.028818652,0.07700383,0.2931134,-0.14747696,0.024237057,0.0026347265,-0.0798867,-0.014349587,-0.29441956,-0.12828396,0.20144472,0.12795542,0.2865946,-0.115905076,-0.15625943,0.11883242,0.16920441,0.012477774,0.02143003,0.09693499,0.020791493,0.00764546,0.035996005,0.053369693,-0.17257798,-0.08037819,-0.06641806,-0.05530534,0.10561395,0.29440168,-0.2566128,-0.1419472,-0.06541306,-0.10007958,0.19789323,-0.19469535,0.15855892,-0.01138506,-0.00035494566,0.10482891,0.07282538,-0.23400386,-0.0074661262,-0.1035622,-0.0061217397,0.00529546,0.0022829976,-0.058597833,-0.08700511,-0.21787113,0.12934628,-0.088213295,0.057827577,-0.075315125,-0.27497524,-0.030584943,0.0237653,0.4384503,0.0012255148,0.26045954,0.09651551,0.30122107,-0.052972063,-0.13687442,-0.054083124,0.24102846,0.048887208,0.2772048,0.009228755,0.06012631,0.13809523,-0.28479207,0.07804539,0.051059045,0.078792095,-0.024547454,0.03194074,0.08315409,0.2191113,-0.038840696,0.0043995976,0.21768779,0.054193065
N=C(Nc1ccccc1)Nc1ccccc1,0.43699005,0.10366472,0.00041275844,-0.10870128,-0.057009343,-0.22164994,0.015644122,-0.16449244,0.28610232,0.450648,-0.3559261,-0.09401142,0.19116789,-0.1734881,-0.17935884,0.0794961,0.005888749,0.31474867,-0.39350533,-0.043679968,0.33818927,-0.1561097,-0.019688055,-0.2794898,0.5565525,0.2963541,0.49533695,0.008803615,0.05110526,0.31657478,0.13149264,-0.24364632,-0.24755527,0.008100878,-0.13636652,0.06128657,0.40787446,-0.020558387,-0.28081188,0.39869088,0.06507258,-0.057724643,0.16139239,-0.040030964,0.005900958,-0.3401221,0.05886093,-0.023025448,-0.25147143,0.041666303,-0.47714853,-0.15303034,0.077236176,0.11749867,0.4042311,-0.19898307,0.020348897,0.00371084,-0.075737424,-0.036800817,-0.405986,-0.16905338,0.28962168,0.15800416,0.43283546,-0.18350004,-0.23447429,0.15884711,0.23265398,-0.0114319585,0.021322455,0.121182606,0.0184649,0.0144082215,0.076954976,0.08077802,-0.27758026,-0.09399675,-0.06283323,-0.078757465,0.15694031,0.41393393,-0.36443415,-0.18314537,-0.11943339,-0.1422773,0.27078944,-0.27791747,0.24021073,-0.019018248,-0.03094457,0.122094676,0.079218075,-0.3581366,-0.0066983066,-0.17131025,0.021722324,0.017003264,-0.0053879935,-0.05523008,-0.09475769,-0.29522187,0.16221014,-0.12347172,0.04734008,-0.11481888,-0.39936352,-0.028419122,0.04747354,0.6459056,0.0029859045,0.3576787,0.11244573,0.48291832,-0.04916796,-0.2307729,-0.122223675,0.35970658,0.07876902,0.3813266,0.033962008,0.10697529,0.21549374,-0.39247927,0.10541895,0.074008085,0.09783369,-0.017137632,0.0218896,0.11673061,0.31337023,-0.03989932,0.047755465,0.34244442,0.05934073
CC(N)C=N,-0.009539183,-0.026515411,0.04409767,0.052443165,0.061463136,0.055280708,0.017675156,0.029476583,0.02578976,-0.036395364,-0.04622297,-0.012314628,0.017335597,-0.01804362,-0.05862102,0.012826625,-0.035093516,0.017567622,0.02340096,-0.041355394,0.024727795,-0.0031793928,-0.088497564,0.008552516,-0.015490681,-0.0047392286,-0.102514446,-0.07446216,0.12607776,-0.0153048085,0.015310899,-0.031029832,0.03863692,0.037265494,0.028349742,-0.076590054,-0.037444945,-0.009768965,-0.02958175,0.0149147585,0.0022485144,0.048268724,0.009300832,-0.09113544,0.026369821,0.055829793,0.047993112,0.018624807,0.106727034,0.031911902,-0.06250429,-0.054203507,-0.11618255,-0.0037530614,0.03846521,-0.023389384,0.020622479,-0.017152093,-0.046515252,0.10622062,0.008131459,-0.035334073,0.005550625,0.020840123,-0.044568997,0.03473896,0.0035855086,0.05996864,0.034113683,0.06619414,-0.014756894,0.0399402,0.07696407,-0.013061986,-0.021433564,-0.021276962,0.014212728,-0.036707774,-0.03861849,0.0055836337,0.09843073,0.02789011,0.018438548,-0.045696586,0.09363839,0.030258086,0.05026353,-0.07444856,0.005243424,-0.0062732575,0.14528702,0.041153718,0.078099675,0.023911811,-0.016617548,0.0381509,-0.06639014,-0.019638866,0.0036903918,-0.060716435,-0.09354101,-0.042670116,0.03964246,-0.038709212,0.052845977,0.019507706,-0.011020132,-0.019085702,-0.077819034,-0.011983998,0.001341254,0.05475,0.0432751,-0.12068251,-0.03600675,0.07520583,0.12437883,-0.019882778,-0.033539183,0.05238871,-0.060095076,-0.02060686,-0.016889403,-0.004439354,0.0037474092,-0.0039305044,0.07990435,-0.058751445,0.040625546,-0.05294739,0.006563114,0.006971739,-0.104119815,-0.08106131,0.09118063
Cc1ccc2ccccc2n1,0.3640996,0.08206411,0.006122157,-0.081853636,-0.04376148,-0.17787707,0.018063363,-0.1362283,0.24536194,0.37834802,-0.30994275,-0.07875859,0.16825432,-0.15321146,-0.16128673,0.0763438,0.0075116344,0.26753014,-0.32992572,-0.04025314,0.2915761,-0.13201678,-0.02706704,-0.23397733,0.47393906,0.2560072,0.40514922,0.0040441025,0.056221884,0.2642965,0.11461438,-0.21164055,-0.20667641,0.011416949,-0.1049789,0.049092367,0.33278018,-0.023818541,-0.24151409,0.342538,0.06551633,-0.04944526,0.12938376,-0.04551949,0.0069190147,-0.28155583,0.053356994,-0.020905508,-0.19837996,0.04066769,-0.41033676,-0.13994838,0.054105714,0.09791251,0.3500148,-0.17439857,0.022770548,0.003466323,-0.07754303,-0.026381083,-0.35169455,-0.14948282,0.24703419,0.14304867,0.3609849,-0.15121466,-0.1960182,0.13971752,0.2017319,0.0006515011,0.020880703,0.1088988,0.019564819,0.011295704,0.056818582,0.06711386,-0.2269262,-0.087396555,-0.064135805,-0.066777125,0.1319502,0.3549995,-0.3114236,-0.16343226,-0.09321728,-0.12169895,0.23561889,-0.23718554,0.20073387,-0.01519006,-0.016178414,0.11279981,0.076409765,-0.2976425,-0.006846387,-0.13825643,0.007345088,0.011101813,-0.001679169,-0.056673825,-0.09106912,-0.25715315,0.14617646,-0.106496036,0.05251468,-0.095137954,-0.33918113,-0.029944748,0.03590029,0.5439248,0.002080197,0.30993265,0.10475195,0.39390633,-0.050674506,-0.18436031,-0.08958851,0.30210218,0.063843586,0.32990226,0.022246461,0.084594116,0.17758216,-0.3391598,0.09178932,0.06266172,0.08911881,-0.02054564,0.0273696,0.10054374,0.26703787,-0.039247364,0.026953094,0.28121448,0.057047047
Cc1ccc(N)cc1C,-0.021698024,-0.021737073,0.043230563,0.052243616,0.080157615,0.067656904,0.025815148,0.039596345,0.02402422,-0.062378775,-0.018370755,-0.010020184,0.0064517986,0.004836656,-0.060866617,-0.012876537,-0.05430332,0.013187893,0.06346897,-0.03721194,0.019781776,-0.002806046,-0.10573816,0.022773711,-0.062705785,-0.046359148,-0.12616138,-0.1099996,0.15575959,-0.017846074,0.028908681,-0.03415537,0.06068874,0.04156299,0.031404108,-0.100243285,-0.038131148,0.012636241,-0.023747638,-0.021367088,-0.02658854,0.08452131,0.029216684,-0.10422857,0.033085637,0.06456755,0.063034125,0.030214226,0.12883846,0.038020182,-0.050787102,-0.043083757,-0.17505342,-0.012454934,0.030720469,-0.0070442036,0.021469317,-0.016750997,-0.020930327,0.1439023,0.042250402,-0.03835112,-0.003304692,-0.017021053,-0.07257749,0.039316796,0.0023576594,0.072253816,0.024649035,0.074424095,-0.027855687,0.037416965,0.11023226,-0.011037793,0.0036526918,-0.045205664,0.022946056,-0.03931283,-0.039273754,0.0065134624,0.13161951,0.01640943,0.05448105,-0.034371316,0.12377995,0.052195273,0.036419395,-0.0908871,0.0071779466,-0.00037535187,0.18928368,0.016169105,0.0806371,0.019602442,-0.015733987,0.039387707,-0.06764788,-0.019975573,0.002482296,-0.07571389,-0.09802744,-0.03319618,0.03782615,-0.035942487,0.03832176,0.016670698,-0.0062077707,-0.02031821,-0.09407791,-0.03438554,-0.006477238,0.03505221,0.04375244,-0.145327,-0.0056850538,0.09052406,0.14414403,-0.043543976,-0.054112405,0.038190767,-0.07742958,-0.0059760436,-0.012479312,0.036601257,-0.003439784,-0.0004020352,0.08767936,-0.07678881,0.028377008,-0.0849624,-0.0068412777,0.027892113,-0.10568836,-0.08719322,0.10966448
c1ccc2c(c1)ncn2CCCCn1cnc2ccccc21,0.9353459,0.24849248,-0.038790766,-0.2912831,-0.14740753,-0.5215497,-0.0005030045,-0.3579382,0.5613492,0.94363064,-0.6709901,-0.19405496,0.3494308,-0.309906,-0.30355752,0.099268645,-0.0064789876,0.6352911,-0.8288871,-0.065392666,0.6580618,-0.31719342,0.028042287,-0.5871881,1.1169498,0.57126224,1.1101581,0.0407715,0.015388742,0.67478895,0.2447391,-0.45979488,-0.52344763,-0.014379334,-0.34898627,0.1451777,0.91656613,0.0032602772,-0.5458536,0.7813331,0.0639555,-0.11311799,0.3787625,-0.001999192,-0.00028867688,-0.7384322,0.100225054,-0.03851082,-0.61449593,0.048526105,-0.9315475,-0.24380973,0.23795785,0.24933335,0.7727536,-0.36581096,0.003471261,0.005108569,-0.06380292,-0.11288508,-0.7737622,-0.30316034,0.58272034,0.26034337,0.92079014,-0.403888,-0.49373695,0.29065177,0.4383886,-0.092932016,0.025401212,0.20523635,0.013992156,0.03382393,0.21499884,0.17548999,-0.6243444,-0.13770157,-0.05616712,-0.15971719,0.32831216,0.8130988,-0.7210701,-0.31813392,-0.29723364,-0.2804312,0.5082896,-0.55262804,0.51344705,-0.044400644,-0.12946105,0.18621835,0.09694413,-0.7691522,-0.005892683,-0.39825842,0.11826752,0.059152093,-0.031606898,-0.043718815,-0.121199995,-0.5529739,0.27489445,-0.24005976,0.011088811,-0.24601044,-0.80722314,-0.01653254,0.12430166,1.3368832,0.009982331,0.6852834,0.16318844,1.0910063,-0.037947863,-0.5421437,-0.34414384,0.7497589,0.18342876,0.7300603,0.11507471,0.26265594,0.47629547,-0.75781757,0.19972788,0.1492874,0.15805985,0.0076202415,-0.01230501,0.22797765,0.6306535,-0.045397505,0.18714757,0.75559974,0.0748954
CNN,-2.292508,0.23439315,0.04621179,-0.63780004,3.2548397,1.341926,1.4382492,2.2280068,-0.36107826,-5.1771493,4.1233096,0.18841903,-1.384018,3.34815,0.7541264,-4.6811867,-4.3754973,-0.8138334,5.8843417,0.25670043,-0.74633443,0.27222857,-2.0619187,1.8015189,-8.642332,-6.614304,-4.681276,-5.7909465,5.7988315,-0.10789378,1.296952,0.6984832,4.519783,1.5443999,-0.032211177,-4.5392785,0.38501573,2.97767,0.71927696,-4.8751025,-5.0343447,5.7063265,3.6726196,-2.945024,0.9217705,2.5737062,2.164198,3.4743307,4.322485,0.30307668,1.8066592,1.4222703,-9.033359,-0.09473011,-1.8351309,2.6160696,-0.033686943,-0.14573206,4.4355216,5.438114,6.226217,-0.2908152,-1.2945774,-6.2736154,-4.403192,1.1123807,-1.1392998,3.0529578,-1.5528578,0.8730082,-1.9980372,-0.077914976,7.6267533,-0.17545766,4.246797,-5.1290703,1.138916,1.7178836,0.4161072,1.131078,6.407927,-1.0733284,6.5652757,1.2172668,5.6814165,4.2684717,-2.223771,-3.675892,-0.07221831,0.92302376,7.625729,-3.5275178,0.6868696,-0.12379171,0.71340907,-0.10745045,-0.43118232,-1.6663872,-0.4709275,-1.5969523,-0.9861488,2.7119477,-0.99096906,1.0948873,-1.9809349,0.014064249,0.42429906,0.41151428,-2.9998145,-4.406435,-0.19575918,-2.8106785,0.033193972,-4.481822,4.9980016,4.119666,5.089757,-2.931488,-3.8365808,-2.0565867,-3.4920623,2.693344,0.44371754,6.01876,-1.4041876,-0.2067056,1.6446794,-1.7781631,-1.1838801,-5.981465,-2.3846703,3.7680259,-0.9585017,-2.9139366,2.9073248
Nc1ncnc2nc[nH]c12,0.13493484,0.011832882,0.028519176,-0.0035927817,-0.0017650761,-0.03694406,0.023733817,-0.0533694,0.12070221,0.15247077,-0.16693428,-0.03635726,0.09638821,-0.088994175,-0.101852596,0.06426892,0.012321042,0.11648324,-0.13743168,-0.02906227,0.14984371,-0.057552367,-0.057056338,-0.09347632,0.21442743,0.1272868,0.12309486,-0.01248409,0.072432026,0.099391565,0.059215978,-0.10518317,-0.081364624,0.019714098,-0.014574911,0.0055077355,0.10255535,-0.034832958,-0.11795391,0.17654791,0.07008772,-0.02137895,0.027800038,-0.05976863,0.0083576655,-0.10480771,0.036365315,-0.009535136,-0.034888066,0.03851773,-0.20238519,-0.10126334,-0.020911772,0.036413677,0.18012762,-0.09563948,0.025976764,0.0005334094,-0.08203672,0.008499324,-0.18213168,-0.087145075,0.10846145,0.09820247,0.14004996,-0.04595313,-0.078080416,0.075258695,0.105477296,0.035273552,0.022321174,0.07288869,0.023059748,0.0014665928,-0.0038011447,0.02701249,-0.06551042,-0.066743985,-0.07176556,-0.03231401,0.052230444,0.17605983,-0.14821246,-0.09737708,-0.009597283,-0.059688114,0.12371974,-0.10758683,0.07470518,-0.0032828655,0.031440843,0.090027265,0.0646462,-0.10764061,-0.008499008,-0.036056064,-0.030873658,-0.005162663,0.009502202,-0.06216025,-0.07706308,-0.13914496,0.097852625,-0.051070865,0.06791058,-0.03823066,-0.14646971,-0.030855644,-0.0007820986,0.23240119,0.00031091878,0.16128367,0.07861574,0.11896638,-0.05819692,-0.043196004,0.017491624,0.11929267,0.02255807,0.17381984,-0.018402074,0.013008241,0.060574513,-0.17824745,0.051092044,0.027563889,0.057228565,-0.03337614,0.039223053,0.049637314,0.12247195,-0.03983637,-0.03970854,0.09336393,0.04856699
CCc1cccc(C)c1N,-0.024860939,-0.021785732,0.043336473,0.05106692,0.08358973,0.06964329,0.02747804,0.04291724,0.023451798,-0.068502784,-0.012957528,-0.009657915,0.004192045,0.008848704,-0.060376614,-0.018319506,-0.059385076,0.011972899,0.0709357,-0.03621219,0.018657813,-0.0024172831,-0.10865964,0.025701663,-0.073497325,-0.054626223,-0.13100852,-0.117084764,0.16284037,-0.017969586,0.031079851,-0.033957273,0.06572799,0.04352157,0.031435225,-0.10588457,-0.038028225,0.016272388,-0.023071662,-0.027495168,-0.032458615,0.091604725,0.03379048,-0.10804645,0.033648472,0.06765336,0.06594903,0.034426652,0.1343529,0.038908817,-0.04828216,-0.04154709,-0.18700628,-0.012805126,0.02807235,-0.0036018603,0.02132289,-0.016676042,-0.014911212,0.15130073,0.04940194,-0.039221235,-0.0049736705,-0.025023721,-0.078096144,0.040486272,0.0010098144,0.075944245,0.022427049,0.07567057,-0.029917695,0.03681167,0.11859467,-0.010578656,0.009369176,-0.051768415,0.024713079,-0.03808431,-0.03920055,0.007944764,0.13886863,0.0147420205,0.06217631,-0.032597717,0.13023996,0.056850046,0.033990525,-0.095058806,0.00636276,0.0010845615,0.19832528,0.011052869,0.08107413,0.019461991,-0.015054209,0.039525494,-0.06748426,-0.021729525,0.0021679513,-0.07816815,-0.09940228,-0.029909763,0.037030965,-0.034006592,0.03584879,0.016774861,-0.0054135444,-0.020325936,-0.0978069,-0.039764255,-0.006813615,0.031085849,0.04315591,-0.15089571,0.00059726834,0.09477812,0.14967746,-0.046561155,-0.059046894,0.03611254,-0.08183566,-0.0025287494,-0.011435532,0.044817526,-0.0050459616,-0.0004299516,0.08942315,-0.07927497,0.026265038,-0.09205571,-0.010061732,0.032325663,-0.10655645,-0.09008894,0.11337179
CCN1CCCC1CN,-0.06127927,-0.01969453,0.04585903,0.037459157,0.13030332,0.08901222,0.048275422,0.082593456,0.015631044,-0.14369035,0.052912183,-0.0046346607,-0.021523967,0.056612633,-0.051058237,-0.08782223,-0.12306835,-0.0024556178,0.16077772,-0.02627808,0.0061111227,0.001387639,-0.14029065,0.055474654,-0.20182328,-0.15505968,-0.1945123,-0.20237927,0.24600261,-0.01699458,0.05304219,-0.027581219,0.12983538,0.06700918,0.030825578,-0.17146407,-0.03397658,0.060924105,-0.012316072,-0.10162166,-0.10413261,0.17977288,0.086971134,-0.1536322,0.04198951,0.10392238,0.100157425,0.08679659,0.20010412,0.04593362,-0.01686211,-0.020424183,-0.3271125,-0.014152257,-0.0036640763,0.03786523,0.017695399,-0.015874349,0.056664087,0.23620221,0.14122498,-0.0453371,-0.024952956,-0.12170649,-0.14265683,0.05540079,-0.017182415,0.12295532,-0.0050171837,0.08670086,-0.055278994,0.029451475,0.2277741,-0.009500949,0.0759785,-0.12727624,0.0405563,-0.017444432,-0.034298312,0.024004254,0.22815073,-0.0028734095,0.15713248,-0.009650741,0.21140371,0.11591327,0.0006030202,-0.14668402,0.0012920921,0.015487648,0.30993944,-0.047889598,0.08669314,0.018995078,-0.004642777,0.038367573,-0.06998658,-0.045580458,-0.0028250068,-0.103200525,-0.11137141,0.012511507,0.024696782,-0.013016015,0.0045553297,0.0154451765,0.0034999726,-0.014195811,-0.14455095,-0.10527,-0.0098044295,-0.013614155,0.040609136,-0.21831626,0.07791054,0.15185964,0.22056139,-0.08668475,-0.117297694,0.009371251,-0.13470057,0.039899472,-0.0004387973,0.13976419,-0.024020482,-0.0007160418,0.1112805,-0.1089687,0.00087621063,-0.17964275,-0.04605093,0.08590998,-0.11774925,-0.12990671,0.15588818
c1ccc(N2CCNCC2)cc1,0.36597687,0.08261855,0.005966816,-0.08256634,-0.044089194,-0.17900626,0.017998658,-0.13696027,0.2463855,0.3802021,-0.3111397,-0.07913107,0.16885349,-0.15372957,-0.1617511,0.07640709,0.0074708983,0.26872098,-0.3315493,-0.04033944,0.2927916,-0.13262536,-0.026877314,-0.23514822,0.47605515,0.2570576,0.40746582,0.004161136,0.05609253,0.26565307,0.1150551,-0.21245058,-0.20771612,0.011331368,-0.1057959,0.04941216,0.33469957,-0.023728233,-0.24253693,0.3439722,0.06551666,-0.04966517,0.13019474,-0.045368094,0.0068875398,-0.2830815,0.053502195,-0.020991972,-0.19974902,0.040701266,-0.41204733,-0.1402883,0.054709755,0.09840348,0.35140392,-0.17503536,0.022705046,0.003468968,-0.077491865,-0.026654758,-0.35307875,-0.14997715,0.24814895,0.1434173,0.36279103,-0.15206063,-0.1970105,0.14022774,0.20251204,0.0003602244,0.020875063,0.10923666,0.019549388,0.011396417,0.05733332,0.06746367,-0.22824387,-0.08757989,-0.064107955,-0.067113385,0.13261919,0.35649472,-0.3127734,-0.1639424,-0.093890354,-0.12221676,0.23652387,-0.2382295,0.20174803,-0.015299852,-0.016561761,0.11302962,0.0764758,-0.2991752,-0.0068284534,-0.13911608,0.007711917,0.011258435,-0.00178211,-0.056646287,-0.09115644,-0.2581234,0.14659902,-0.106921986,0.0523689,-0.0956317,-0.34070772,-0.029904604,0.036215115,0.54654646,0.002082637,0.3111586,0.104948446,0.3961916,-0.05062399,-0.18555078,-0.090441674,0.30355042,0.06423528,0.33120093,0.0225517,0.085169226,0.17857823,-0.34054038,0.09214178,0.062939025,0.089319736,-0.020452276,0.027238123,0.10095332,0.26820695,-0.039255016,0.02748803,0.28276843,0.057106815
CN(C)CCCCN(C)C,-0.11673602,-0.013421867,0.046543207,0.021580894,0.20875433,0.11884466,0.08073202,0.13643742,0.008624341,-0.26787397,0.15523502,0.002090319,-0.055566736,0.13626744,-0.03132218,-0.20066333,-0.22912557,-0.02085883,0.3044902,-0.018136842,-0.013079662,0.010025093,-0.19010484,0.100014515,-0.41002113,-0.31640503,-0.30391887,-0.34026092,0.38210064,-0.018899918,0.082413554,-0.0078083277,0.23903017,0.10309939,0.028034657,-0.27909967,-0.02337619,0.13331476,0.0062107053,-0.21854442,-0.22419073,0.31850153,0.17522967,-0.22189137,0.063147604,0.16523464,0.14958689,0.17210427,0.30226725,0.053074773,0.028275594,0.016151361,-0.5447648,-0.014979509,-0.047719423,0.10028418,0.015695466,-0.017616559,0.1658042,0.3673094,0.29320318,-0.05217685,-0.054941162,-0.27645057,-0.24782136,0.080898464,-0.04580468,0.19420236,-0.044418767,0.10501422,-0.10288524,0.026390098,0.41299877,-0.011865641,0.17834012,-0.25302494,0.06839043,0.024795137,-0.023222957,0.05217897,0.382638,-0.031596478,0.31686515,0.021248963,0.34629318,0.21947148,-0.054131337,-0.23461728,-0.0012842665,0.03772085,0.49269372,-0.13499236,0.102335654,0.0150738675,0.015354324,0.033960592,-0.08015294,-0.084640004,-0.014856642,-0.13992596,-0.13388675,0.08026767,-0.0013237782,0.013579346,-0.046220787,0.016854208,0.014923121,-0.0034751333,-0.21352845,-0.21204707,-0.013975339,-0.08296426,0.040296152,-0.32557458,0.20001698,0.2503769,0.3418198,-0.15682359,-0.20799972,-0.041346766,-0.21828258,0.10562198,0.011230861,0.28561732,-0.057251956,-0.005816562,0.14957075,-0.15296489,-0.029687334,-0.32588705,-0.105223395,0.17837138,-0.1381322,-0.19947232,0.2248378
