smiles,encoded_mdes_0,encoded_mdes_1,encoded_mdes_2,encoded_mdes_3,encoded_mdes_4,encoded_mdes_5,encoded_mdes_6,encoded_mdes_7,encoded_mdes_8,encoded_mdes_9,encoded_mdes_10,encoded_mdes_11,encoded_mdes_12,encoded_mdes_13,encoded_mdes_14,encoded_mdes_15,encoded_mdes_16,encoded_mdes_17,encoded_mdes_18,encoded_mdes_19,encoded_mdes_20,encoded_mdes_21,encoded_mdes_22,encoded_mdes_23,encoded_mdes_24,encoded_mdes_25,encoded_mdes_26,encoded_mdes_27,encoded_mdes_28,encoded_mdes_29,encoded_mdes_30,encoded_mdes_31,encoded_mdes_32,encoded_mdes_33,encoded_mdes_34,encoded_mdes_35,encoded_mdes_36,encoded_mdes_37,encoded_mdes_38,encoded_mdes_39,encoded_mdes_40,encoded_mdes_41,encoded_mdes_42,encoded_mdes_43,encoded_mdes_44,encoded_mdes_45,encoded_mdes_46,encoded_mdes_47,encoded_mdes_48,encoded_mdes_49,encoded_mdes_50,encoded_mdes_51,encoded_mdes_52,encoded_mdes_53,encoded_mdes_54,encoded_mdes_55,encoded_mdes_56,encoded_mdes_57,encoded_mdes_58,encoded_mdes_59,encoded_mdes_60,encoded_mdes_61,encoded_mdes_62,encoded_mdes_63,encoded_mdes_64,encoded_mdes_65,encoded_mdes_66,encoded_mdes_67,encoded_mdes_68,encoded_mdes_69,encoded_mdes_70,encoded_mdes_71,encoded_mdes_72,encoded_mdes_73,encoded_mdes_74,encoded_mdes_75,encoded_mdes_76,encoded_mdes_77,encoded_mdes_78,encoded_mdes_79,encoded_mdes_80,encoded_mdes_81,encoded_mdes_82,encoded_mdes_83,encoded_mdes_84,encoded_mdes_85,encoded_mdes_86,encoded_mdes_87,encoded_mdes_88,encoded_mdes_89,encoded_mdes_90,encoded_mdes_91,encoded_mdes_92,encoded_mdes_93,encoded_mdes_94,encoded_mdes_95,encoded_mdes_96,encoded_mdes_97,encoded_mdes_98,encoded_mdes_99,encoded_mdes_100,encoded_mdes_101,encoded_mdes_102,encoded_mdes_103,encoded_mdes_104,encoded_mdes_105,encoded_mdes_106,encoded_mdes_107,encoded_mdes_108,encoded_mdes_109,encoded_mdes_110,encoded_mdes_111,encoded_mdes_112,encoded_mdes_113,encoded_mdes_114,encoded_mdes_115,encoded_mdes_116,encoded_mdes_117,encoded_mdes_118,encoded_mdes_119,encoded_mdes_120,encoded_mdes_121,encoded_mdes_122,encoded_mdes_123,encoded_mdes_124,encoded_mdes_125,encoded_mdes_126,encoded_mdes_127,encoded_mdes_128,encoded_mdes_129,encoded_mdes_130,encoded_mdes_131,encoded_mdes_132,encoded_mdes_133,encoded_mdes_134,encoded_mdes_135,encoded_mdes_136,encoded_mdes_137,encoded_mdes_138,encoded_mdes_139,encoded_mdes_140,encoded_mdes_141,encoded_mdes_142,encoded_mdes_143,encoded_mdes_144,encoded_mdes_145,encoded_mdes_146,encoded_mdes_147,encoded_mdes_148,encoded_mdes_149,encoded_mdes_150,encoded_mdes_151,encoded_mdes_152,encoded_mdes_153,encoded_mdes_154,encoded_mdes_155,encoded_mdes_156,encoded_mdes_157,encoded_mdes_158,encoded_mdes_159,encoded_mdes_160,encoded_mdes_161,encoded_mdes_162,encoded_mdes_163,encoded_mdes_164,encoded_mdes_165,encoded_mdes_166,encoded_mdes_167,encoded_mdes_168
c1cncc(CNc2cccnc2)c1,-0.129736,0.2100202,0.11813116,-0.072386205,-0.030396478,0.035338342,0.016825635,0.024779642,-0.03031449,-0.08099995,-0.13717039,0.06782554,0.00818539,-0.05920423,0.051652133,0.20781536,0.017943729,-0.046226453,-0.19864176,-0.018832538,-0.004281504,0.021124266,0.07897853,0.00534962,0.19869892,-0.061701655,-0.039841212,-0.070700094,0.051427342,0.25319517,0.0133362785,0.2034468,0.07585941,-0.038763568,-0.020051302,0.25156838,-0.039649818,0.017214961,-0.112935856,-0.006633766,0.09619952,-0.010221045,0.040670708,-0.04986873,-0.011485381,-0.06526165,-0.009981118,0.1686976,-0.05750164,-0.12228201,0.27366063,-0.1679495,-0.17429164,-0.07165267,-0.12835586,0.09316981,-0.0028489083,0.036789633,0.09270083,0.042233415,-0.14309645,-0.13553132,0.33253664,-0.20063275,0.078717194,-0.0743639,-0.09569386,0.0049201213,-0.12090561,0.24600711,0.09596936,-0.019322798,-0.106589705,-0.2368836,-0.11069025,-0.07108723,0.116000175,0.25125736,-0.07901637,0.15430674,-0.110141814,0.28997335,-0.27431375,-0.023748316,0.13164708,0.37441343,-0.015452191,0.0061334055,0.14924802,0.06771404,0.04158069,0.17685694,0.22196963,0.11722183,0.030749753,-0.031066721,0.0068113003,-0.03326575,-0.23027015,-0.11795774,-0.0018745102,-0.049950566,-0.07864949,0.03244873,0.04554782,-0.043678112,0.20571357,0.08954845,-0.034218386,-0.010567451,0.05437596,-0.0692889,-0.063655734,0.133154,-0.026871677,-0.0078941025,-0.052785296,0.1856555,0.012873541,0.07191871,0.04281274,0.012591042,-0.0042024925,0.2365123,0.046001833,0.014847148,0.004736257,-0.018053643,-0.03254939,-0.0011573858,-0.012635013,0.1854994,-0.08363168,0.27290696,-0.119466625,-0.06477642,-0.08308521,0.03491975,-0.009333566,-0.08652319,-0.0041627763,-0.01711402,-0.1613745,-0.053306736,-0.04854615,0.14637546,-0.052535318,0.022548236,0.009736951,-0.040612344,0.028254423,0.1080983,-0.0041570105,-0.029908773,-0.04688692,0.030675385,-0.16410643,0.037114963,0.08175312,0.020306228,0.0032505356,-0.2815973,-0.07583765,-0.03767671,0.07932701,0.02502963,-0.11520796,-0.07035017,0.22164358
Cc1cc(-c2ccc(N)c(C)c2)ccc1N,-0.13441347,0.21891136,0.12214875,-0.08068326,-0.031205047,0.03471551,0.015284743,0.024543347,-0.033819705,-0.08314737,-0.14348763,0.075375035,0.00901206,-0.06269847,0.050559074,0.21613465,0.015762854,-0.052624453,-0.20890525,-0.016972879,-0.0052616745,0.022674438,0.086834796,0.0062012956,0.20780802,-0.06600264,-0.04475665,-0.07766862,0.050795,0.2660867,0.009957768,0.21694195,0.080146655,-0.03875073,-0.02157408,0.26575553,-0.041607756,0.017551553,-0.11633903,-0.010659669,0.10387771,-0.0070644096,0.0469355,-0.048622657,-0.012726959,-0.06927091,-0.008046705,0.17475133,-0.05763572,-0.13337025,0.28905225,-0.17387933,-0.18098123,-0.07625747,-0.13714638,0.09535268,-0.004003018,0.04172212,0.100791596,0.042865343,-0.15233967,-0.14403598,0.3497547,-0.21293393,0.08402642,-0.08113061,-0.099762686,0.008911625,-0.12549679,0.26026985,0.10049764,-0.01783944,-0.114056736,-0.2476063,-0.11489895,-0.07247189,0.12576836,0.26508066,-0.08521588,0.16348965,-0.11361867,0.3021901,-0.28476185,-0.02335262,0.1375578,0.39482296,-0.014492732,0.005959904,0.15611394,0.07101283,0.047258396,0.18359445,0.23499875,0.12433173,0.02952775,-0.03057578,0.0068388004,-0.03302865,-0.2409581,-0.12472001,-0.0034432746,-0.04942971,-0.08371869,0.031608753,0.046339698,-0.045640178,0.21972734,0.09640117,-0.03561174,-0.009411266,0.05918105,-0.07316753,-0.06752405,0.13672428,-0.029191602,-0.006869916,-0.055893872,0.19233711,0.012344143,0.07290946,0.04353779,0.015140738,-0.0027016401,0.24635528,0.04749042,0.014378687,0.005192873,-0.01853384,-0.03184681,-0.0009765639,-0.014270393,0.19443715,-0.09078857,0.2849608,-0.12228684,-0.06500813,-0.08438552,0.03521122,-0.007404063,-0.089922346,-0.0032042162,-0.020540617,-0.17017986,-0.055863835,-0.049646497,0.1534634,-0.054567225,0.019939326,0.011728682,-0.042731468,0.031334244,0.11254017,-0.0039049517,-0.02843189,-0.046149194,0.028925795,-0.17065305,0.03600941,0.08861545,0.01898236,0.005674489,-0.2955122,-0.07584149,-0.036535602,0.08355793,0.025960622,-0.12220044,-0.075966865,0.2314888
CCCCCCCN,0.8861789,-1.5528586,-0.19913837,0.31348905,-0.1113272,0.4888383,0.28935495,0.16764867,-0.15740058,-0.5990475,-0.30282074,-0.76058716,0.59989333,0.5555239,0.029032782,-0.572328,-0.9098151,0.39512512,-0.2663579,-0.8538832,-0.3481434,-0.5947958,-1.2981871,0.22736119,0.034801383,-0.5861309,0.71048224,-0.9146909,0.0066249818,-0.6562569,-0.13644359,-0.30094492,0.3659765,1.4273816,-0.033755895,-0.6629513,-0.91910547,1.3335433,0.35919884,-0.0056027584,0.010729294,0.018214718,-0.025493406,0.2577875,0.03525973,1.1024014,-0.71279293,-0.29830498,0.24119456,0.6138386,-0.836263,0.030632153,-0.020309173,-1.2045499,-0.04650145,-0.6697806,0.18092963,0.6331009,-0.7226862,0.70437473,0.19092558,0.092383325,-0.773736,0.47069013,0.21454325,0.3497461,0.3337282,-1.079484,-0.05064976,-0.15318051,0.44870993,-1.1588328,-0.16217093,0.63063145,1.0955952,0.45073915,0.30176702,-0.9532684,-0.1338875,0.3277534,-0.49992713,-0.47925675,0.39177728,0.03142176,-0.085117206,-0.35140702,-0.63665956,-0.18748574,-0.6286405,0.10076099,-0.36749163,-0.57849103,-0.2055091,-0.14988804,-0.08636972,-0.82213235,-0.39342207,0.18636245,0.5135351,-0.46519265,0.2539401,0.4191659,-0.012411132,0.012849316,-0.6750002,0.5785383,0.3576842,-1.0179936,0.017476605,-0.15350166,0.5866958,0.69670045,-0.12444608,0.13198382,0.59603554,-0.5975131,0.092918664,-0.35899746,-0.098022304,-0.12951759,-0.68112975,-0.16685128,0.7068577,0.7432062,0.09798238,0.53051555,-0.8742577,-0.1773771,0.14294077,-0.016065361,0.076198794,-0.34047073,0.28069127,-0.8413797,-0.12144327,0.46177483,-0.30523837,0.157689,-0.18993646,0.7098535,0.61881477,0.47469038,-0.3518813,-0.0843882,-0.050815076,-0.58027667,0.23107739,0.2694782,-0.29469755,0.16085628,-0.24375272,-0.10860008,0.42172152,-0.53244424,-0.55345774,-0.108033754,-0.084826134,-0.005129162,-0.24827038,1.0287548,-0.3054299,-0.24176249,0.8717211,-1.0356766,0.04372085,0.89246154,0.40393,-0.11410563,-0.9737922
N#CN1CCNCC1,0.038164996,-0.13113798,0.011851724,0.09106167,-0.0047788313,0.0966864,0.08144041,0.03416525,0.0031500496,-0.11686063,-0.07895258,-0.15366256,0.049644873,0.06540845,0.04493702,-0.0038159639,-0.06715423,0.109674945,-0.032439448,-0.14843085,-0.016601654,-0.060921025,-0.17675704,0.021914132,0.023937821,-0.06790345,0.13873446,-0.06633468,0.05026111,-0.058140863,0.027570313,-0.057178658,0.02674606,0.12101233,0.0049066176,-0.07848929,-0.12962162,0.17195475,0.024700131,0.034392733,-0.026302254,-0.041152157,-0.066934794,-0.044728745,0.0028843207,0.10867257,-0.110475816,0.012776226,-0.011789616,0.13409413,-0.09029487,-0.049849972,-0.055035733,-0.12283542,0.02906223,-0.024789672,0.076909326,0.026967764,-0.114912316,0.10565599,0.034175605,0.025355602,-0.044685356,0.08047404,0.010438717,0.08834631,-0.0065098926,-0.16566443,-0.037885413,-0.0022174874,0.05671388,-0.19532195,-0.0017387513,0.03972538,0.0838996,0.013250351,-0.018300215,-0.10667332,0.009524065,0.023625143,-0.10329349,-0.000558272,-0.029037513,-0.032637626,0.042524196,-0.027097642,-0.10145222,-0.0020275526,-0.058233995,0.013360426,-0.08731921,-0.035249732,-0.011490974,-0.015041547,0.028933305,-0.14429966,-0.020019332,-0.027897801,0.004727192,-0.050839227,0.06728064,0.0152845755,0.014072817,0.021522798,-0.0575879,0.07333673,-0.0010395497,-0.15415789,-0.0022767317,-0.047273822,0.03249357,0.072011046,0.008178166,0.053054977,0.08358192,-0.09764462,0.018706102,0.02982318,-0.019899338,0.024113784,-0.02742729,-0.031822316,0.03501191,0.12208201,0.012302057,0.0872752,-0.10004745,-0.017616399,-0.03992686,0.0021839174,0.013962123,-0.0053870566,0.086948365,-0.037545487,-0.07184599,0.005388554,-0.08077844,0.054405477,-0.06923656,0.05871687,0.054710973,0.07476488,-0.07977927,-0.02506676,-0.009042096,-0.0491102,0.011850508,0.07559768,-0.054092996,0.00590737,-0.042497914,0.03551963,0.022410467,-0.09881145,-0.11367082,0.037037805,-0.06433652,0.04463573,-0.07380626,0.15841217,-0.054915853,-0.0617171,0.03521412,-0.14369968,-0.0057592597,0.1212616,0.061080776,0.02254403,-0.050366238
NCCc1c[nH]cn1,0.03788615,-0.13037346,0.011931011,0.09094488,-0.0047599403,0.09640538,0.08134924,0.034218386,0.003290834,-0.11657919,-0.07900476,-0.15324739,0.04948932,0.06514564,0.044984076,-0.0036082491,-0.066744685,0.1094958,-0.032358326,-0.14808299,-0.01636861,-0.060648028,-0.17627272,0.02186505,0.023889292,-0.06759719,0.1384575,-0.06588364,0.050222497,-0.05769414,0.027646948,-0.05709161,0.026604021,0.12031412,0.0047927243,-0.07811679,-0.1292449,0.17143047,0.024565596,0.034555152,-0.026238076,-0.041180342,-0.06705543,-0.044847243,0.0028981005,0.108167835,-0.11012626,0.013003517,-0.011865858,0.13387716,-0.08992446,-0.04989198,-0.054975286,-0.12224106,0.028995914,-0.024550285,0.07681107,0.026755795,-0.114634134,0.105326094,0.03400078,0.025330596,-0.044255085,0.08013813,0.010401218,0.088117614,-0.006690968,-0.16514318,-0.03791301,-0.0020238562,0.05650527,-0.19476,-0.001761999,0.039279133,0.08345772,0.01300738,-0.018390464,-0.106290475,0.009584147,0.023574341,-0.103153,-0.00043907017,-0.029190518,-0.03263634,0.042553667,-0.026981018,-0.101158574,-0.0019849911,-0.05780952,0.0133363195,-0.08721408,-0.034913175,-0.011403906,-0.014834773,0.02896379,-0.14398995,-0.019940684,-0.028064914,0.0044935793,-0.050635103,0.06709135,0.01497215,0.014172064,0.02166903,-0.057280138,0.07308261,-0.0012025498,-0.15375678,-0.0023338571,-0.047148403,0.03226062,0.07166127,0.008120735,0.052939333,0.08318992,-0.0974634,0.01858365,0.02992966,-0.019899938,0.024231778,-0.027082805,-0.031829536,0.034691095,0.12178449,0.012265052,0.08712489,-0.09969305,-0.01750564,-0.04006409,0.0021318942,0.013829901,-0.0053220503,0.08677813,-0.037095606,-0.07182558,0.005129501,-0.08072934,0.054455705,-0.06916999,0.058341973,0.054331046,0.074633405,-0.07958632,-0.02511832,-0.0090414435,-0.048951883,0.011767523,0.07548621,-0.053905237,0.005704887,-0.042381812,0.035560157,0.022327352,-0.09861411,-0.113352425,0.03716002,-0.06427072,0.044664536,-0.07362205,0.15789817,-0.05487674,-0.061510906,0.034753166,-0.1431939,-0.0056452565,0.12087621,0.060905848,0.022574171,-0.049909845
Nc1nnc[nH]1,-0.03435202,0.0068713054,0.03282001,0.068838835,0.0032265037,0.06963325,0.06435272,0.022744939,-0.0020279028,-0.06808842,-0.05601463,-0.082201704,-0.00042208936,0.017438412,0.049715403,0.050508082,0.0030671842,0.0694046,-0.026963191,-0.08595772,0.013632702,-0.0026165983,-0.07172178,-0.008574054,0.029993754,-0.023720669,0.07740182,0.014174424,0.050495874,0.005216036,0.054896418,-0.023281392,0.00027953146,0.0024510622,0.010603888,-0.008005317,-0.062334105,0.07380515,-0.02012838,0.04361146,-0.020565929,-0.049858306,-0.062970035,-0.07334663,0.0009574911,0.014602086,-0.05528333,0.05144903,-0.03497655,0.09321755,-0.0036468694,-0.06848966,-0.0790717,-0.03483998,0.016965572,0.052945577,0.05527231,-0.024065454,-0.04650476,0.056512684,-0.002080042,0.009112419,0.03714352,0.02940469,-0.0034810929,0.053967968,-0.034836773,-0.07843849,-0.047114175,0.01360355,0.03266657,-0.110246256,0.0072841067,-0.023956466,-0.011701632,-0.031852357,-0.033168603,-0.0031250152,0.0117256,0.014537434,-0.06923724,0.04577245,-0.08294238,-0.033275146,0.047834612,0.037453897,-0.052928634,0.008770609,0.0011443198,0.016780457,-0.058570493,0.03153737,0.012583329,-0.004574968,0.048226837,-0.08388145,0.014293115,-0.061559744,-0.059522185,-0.015113381,0.029018782,-0.027047051,0.009443587,0.03467351,-0.0001036413,0.019378608,-0.010735378,-0.07496851,-0.014848152,-0.03082854,-1.5404075e-05,0.004982558,0.018101215,0.054367714,0.028816722,-0.06200244,0.0038684816,0.06854146,-0.0015075719,0.040324498,0.03311903,-0.026668705,-0.019610304,0.08203633,0.0123490365,0.0498112,-0.033881426,-0.008783787,-0.04897687,-0.006614772,0.0070901597,0.034177963,0.06137855,0.04876555,-0.063511,-0.03716544,-0.062023837,0.0408136,-0.05080849,-0.006244097,0.014447681,0.034643345,-0.07005382,-0.020977616,-0.019302975,0.008783368,-0.0065991236,0.062038694,-0.035946555,-0.0016228016,-0.022079319,0.04766521,-0.007419741,-0.05778072,-0.07328423,0.04765206,-0.070619754,0.052163918,-0.048474107,0.0809489,-0.03528452,-0.058322538,-0.047747027,-0.06491116,-0.0034134313,0.033882003,0.018742133,0.022140533,0.039298788
CC(C)(C)CC(C)(C)N,0.62571657,-1.1216358,-0.13483216,0.24659921,-0.08071562,0.3673333,0.22685276,0.1255368,-0.10917516,-0.45706147,-0.2327474,-0.5805569,0.4319517,0.40526527,0.03643121,-0.3984459,-0.65184796,0.3101221,-0.1931972,-0.6404851,-0.24766111,-0.4359481,-0.95664483,0.16702786,0.031284153,-0.43063164,0.5348025,-0.6591273,0.02261749,-0.47499752,-0.090076715,-0.2269339,0.2642013,1.0309935,-0.022981849,-0.48640782,-0.67996377,0.9791332,0.25920185,0.0062954165,-0.0025117379,-0.00092716515,-0.03955406,0.16546622,0.02326707,0.79997486,-0.5305713,-0.20441695,0.16648035,0.46465904,-0.6103663,0.005620949,-0.030112334,-0.8756086,-0.020742096,-0.47707093,0.14786315,0.4474757,-0.5390864,0.5222314,0.14673048,0.07048707,-0.5517857,0.35335752,0.15151705,0.27016264,0.22841078,-0.80226296,-0.046464097,-0.10927795,0.32864472,-0.86667544,-0.11486657,0.45052767,0.7876316,0.32000405,0.20242259,-0.6986942,-0.09099573,0.23307435,-0.3779209,-0.33191186,0.26486838,0.01198303,-0.04678753,-0.25468144,-0.4758278,-0.13200794,-0.45630312,0.072628,-0.28198195,-0.41049346,-0.1465732,-0.10813536,-0.05095141,-0.61416245,-0.27901345,0.12255428,0.36054805,-0.3415876,0.19711858,0.2970087,-0.006884467,0.01246199,-0.48621607,0.4248593,0.24685773,-0.7549578,0.012916567,-0.122744806,0.4167948,0.506813,-0.083627984,0.10773018,0.439427,-0.44251126,0.07101034,-0.2410781,-0.0744257,-0.084437266,-0.4831973,-0.12342812,0.5030663,0.5555319,0.07226767,0.39517373,-0.63814306,-0.1293607,0.08622879,-0.01198066,0.057706773,-0.2391175,0.2215365,-0.59550446,-0.10798624,0.32197383,-0.23626581,0.12682042,-0.15450276,0.5138074,0.44576845,0.35594603,-0.26917335,-0.06384792,-0.038441338,-0.42251873,0.16642989,0.21126758,-0.21986017,0.11430834,-0.18192428,-0.06589556,0.29852396,-0.39934927,-0.42031792,-0.06496117,-0.07753546,0.009604722,-0.1971934,0.76404583,-0.23052236,-0.1868398,0.6189135,-0.7643962,0.028784743,0.65806323,0.30026883,-0.07015219,-0.6907899
c1cc(Cn2ccnc2-c2nccn2Cc2ccncc2)ccn1,-0.23828775,0.42326665,0.21581009,-0.26834774,-0.054912932,0.018882394,-0.022812404,0.021374928,-0.114867,-0.13065685,-0.27981672,0.2431115,0.023164012,-0.14229983,0.02575536,0.4027416,-0.035441596,-0.1958173,-0.4426656,0.031207342,-0.026818037,0.061701577,0.26433015,0.021896675,0.41878328,-0.15975942,-0.1606708,-0.2308628,0.037323054,0.55650765,-0.06668961,0.5293575,0.18109551,-0.03973665,-0.053696517,0.5934901,-0.08617458,0.025676236,-0.19833934,-0.10628253,0.2805255,0.064986706,0.19257241,-0.028307442,-0.036128912,-0.15595563,0.04610215,0.31004775,-0.057769742,-0.38859582,0.6409836,-0.30957377,-0.3309696,-0.18267685,-0.33953574,0.14319403,-0.03304053,0.14963472,0.2850736,0.049694292,-0.36316305,-0.33688745,0.7488966,-0.49351943,0.20493832,-0.23179202,-0.19714594,0.09887493,-0.2250702,0.58264476,0.19836213,0.014032375,-0.28255177,-0.4915648,-0.21394075,-0.102057874,0.34788677,0.58003545,-0.2227176,0.37504774,-0.19389768,0.58492213,-0.5308153,-0.008065,0.27828968,0.86600846,0.0096747205,-0.0016415808,0.31387872,0.14743549,0.17963563,0.34295595,0.52659976,0.28588104,0.002589777,-0.022047615,0.008594247,-0.030206315,-0.4883557,-0.27814996,-0.04064211,-0.03742628,-0.20438045,0.011016466,0.06169889,-0.09565185,0.53941643,0.25530672,-0.06579166,0.010692293,0.16808304,-0.16353312,-0.15652679,0.21582934,-0.07992008,0.015420102,-0.123288244,0.34686095,0.0026507294,0.100620285,0.05524211,0.07129735,0.035103433,0.47473747,0.085266344,0.0032717977,0.015013744,-0.031216932,-0.0150964,0.003118333,-0.04845219,0.39828697,-0.25550723,0.5585228,-0.18966275,-0.06780549,-0.1102723,0.038404636,0.041101165,-0.17494088,0.021775678,-0.09734065,-0.36898664,-0.12076058,-0.07874114,0.31588975,-0.103960566,-0.03544417,0.056784786,-0.09718338,0.10211035,0.21310699,0.0024207048,0.003945686,-0.027027428,-0.010602765,-0.31959355,0.016252127,0.24316792,-0.011400592,0.053451348,-0.6086966,-0.08018117,-0.010528322,0.18770245,0.04401257,-0.28258416,-0.20927162,0.45582804
C1CNCCN(CCN(CCN2CCNCCNCCNCC2)CCN2CCNCCNCCNCC2)CCNCCN1,-0.608943,1.1606528,0.5551525,-0.93655276,-0.13900617,-0.03674057,-0.1616683,0.013670715,-0.40987444,-0.3043845,-0.762348,0.8382123,0.07622958,-0.42228928,-0.06758894,1.0655211,-0.2172911,-0.70502424,-1.2757155,0.20608523,-0.103565134,0.20491298,0.89500517,0.07050057,1.1735992,-0.49157083,-0.58243275,-0.77606833,-0.012012646,1.5917065,-0.33779114,1.6462317,0.54043484,-0.044241276,-0.16696551,1.7637037,-0.2507255,0.056315675,-0.49558437,-0.45117232,0.9115287,0.31749493,0.71702385,0.04252537,-0.11646396,-0.45946905,0.24536358,0.78930783,-0.05940042,-1.3109362,1.9022542,-0.7984483,-0.8681276,-0.5630745,-1.0674342,0.3151288,-0.13522682,0.53406006,0.94010913,0.06778407,-1.1181481,-1.0253183,2.175874,-1.497567,0.63700116,-0.7695357,-0.54916924,0.41961163,-0.5765388,1.7369028,0.5523079,0.12939686,-0.8896573,-1.3677069,-0.56996614,-0.20578066,1.1476545,1.7037644,-0.7197671,1.1253985,-0.4791779,1.595172,-1.4136692,0.050496817,0.78003544,2.5552645,0.09915605,-0.029058466,0.88012826,0.4237173,0.65586346,0.90843004,1.5667613,0.8713075,-0.09358673,0.009221008,0.015741238,-0.015869983,-1.3765826,-0.8309161,-0.17547956,0.007473722,-0.6329704,-0.06081903,0.11314905,-0.27362707,1.6851851,0.82678854,-0.1758983,0.08006091,0.5530525,-0.47953114,-0.4754223,0.4968063,-0.26173127,0.097206935,-0.36325273,0.90238905,-0.028641485,0.2031251,0.09938799,0.2745042,0.17368978,1.2918601,0.22050643,-0.03094632,0.04987413,-0.078325465,0.044905405,0.016620193,-0.16712855,1.1241275,-0.8463777,1.5342606,-0.4274586,-0.07856517,-0.20604135,0.046496443,0.21964763,-0.48379827,0.115263484,-0.37263155,-1.0782965,-0.34942228,-0.18103078,0.9012553,-0.2771577,-0.23312092,0.22166398,-0.29695418,0.35768214,0.5720846,0.019751966,0.120068476,0.04313094,-0.15732902,-0.8501944,-0.04843808,0.7947539,-0.11705293,0.22253424,-1.727094,-0.09105524,0.07891488,0.5669586,0.11112286,-0.8586941,-0.68583,1.2563126
CN(C)CCCCCCN(C)C,0.42764354,-0.799171,-0.08601272,0.19637522,-0.059771195,0.27661237,0.17995906,0.09334697,-0.074670106,-0.35041416,-0.17992139,-0.44653794,0.3068806,0.29352266,0.040623315,-0.266127,-0.45836833,0.24713051,-0.13651964,-0.47995278,-0.17271611,-0.3183293,-0.7033434,0.12293177,0.030075133,-0.31490338,0.4041344,-0.4693417,0.034730922,-0.33968368,-0.057451982,-0.17249414,0.18774885,0.73394924,-0.015980955,-0.35225305,-0.50398415,0.7138293,0.1864045,0.013846818,-0.013011102,-0.016194478,-0.049263798,0.09375337,0.0122601185,0.5749763,-0.3949873,-0.13770342,0.11182335,0.35235924,-0.44265354,-0.01245236,-0.038021043,-0.6298134,-0.0006984696,-0.33512485,0.12332139,0.30920878,-0.4026656,0.38699582,0.11495831,0.05451718,-0.3841626,0.26658964,0.108269095,0.21155971,0.149337,-0.59402496,-0.044081103,-0.07550354,0.23800193,-0.64799124,-0.07998061,0.3159454,0.5579671,0.22275689,0.12924078,-0.50831413,-0.059335753,0.16226143,-0.28790528,-0.21993011,0.16859488,-0.0034338385,-0.01842499,-0.18319492,-0.3556826,-0.09170913,-0.32828826,0.051165294,-0.21681137,-0.28548023,-0.102698155,-0.077573396,-0.025032219,-0.45812985,-0.1928008,0.07575502,0.24641311,-0.2502673,0.15481995,0.20488381,-0.0044647735,0.0103461,-0.3465076,0.30860022,0.16520444,-0.5579113,0.009585815,-0.10031278,0.29070804,0.36475298,-0.053086605,0.09106907,0.32459903,-0.3277439,0.054568186,-0.15247609,-0.058961235,-0.050083373,-0.3337358,-0.088995494,0.35130048,0.41622937,0.052208982,0.2932438,-0.46281436,-0.09395308,0.044014845,-0.0105088465,0.04583838,-0.16249265,0.17827651,-0.4116848,-0.09572214,0.21617475,-0.18617366,0.10269522,-0.12855172,0.36911634,0.31531426,0.26844782,-0.20794062,-0.051077038,-0.027311428,-0.30710128,0.11970223,0.16895835,-0.16383693,0.08228495,-0.13540487,-0.033554044,0.20691241,-0.2988865,-0.31801125,-0.033680104,-0.07306348,0.01873216,-0.15805168,0.56516826,-0.17503005,-0.14605293,0.42983022,-0.5604246,0.017187512,0.48493367,0.22148843,-0.03587864,-0.47739804
